JOBID=28554
Size, Timepoint, Index, Time
2K, End, 87, 0.0946324
2K, End, 88, 0.0946176
2K, End, 89, 0.0945286
2K, End, 90, 0.0944949
2K, End, 91, 0.0945512
2K, End, 92, 0.0944904
2K, End, 93, 0.0945412
2K, End, 94, 0.0945116
2K, End, 95, 0.0945914
2K, End, 96, 0.0944932
2K, End, 97, 0.0945434
2K, End, 98, 0.0945254
2K, End, 99, 0.0945479
2K, End, 100, 0.0945079
4K, End, 1, 0.185183
4K, End, 2, 0.185254
4K, End, 3, 0.185143
4K, End, 4, 0.185105
4K, End, 5, 0.185321
4K, End, 6, 0.190626
4K, End, 7, 0.189285
4K, End, 8, 0.189159
4K, End, 9, 0.189253
4K, End, 10, 0.18907
4K, End, 11, 0.189251
4K, End, 12, 0.189051
4K, End, 13, 0.189224
4K, End, 14, 0.189072
4K, End, 15, 0.189197
4K, End, 16, 0.189074
4K, End, 17, 0.189271
4K, End, 18, 0.189084
4K, End, 19, 0.189191
4K, End, 20, 0.189053
4K, End, 21, 0.189126
4K, End, 22, 0.188956
4K, End, 23, 0.188946
4K, End, 24, 0.188917
4K, End, 25, 0.189059
4K, End, 26, 0.188911
4K, End, 27, 0.190143
4K, End, 28, 0.188887
4K, End, 29, 0.189065
4K, End, 30, 0.188886
4K, End, 31, 0.189019
4K, End, 32, 0.188985
4K, End, 33, 0.188895
4K, End, 34, 0.188865
4K, End, 35, 0.189031
4K, End, 36, 0.188851
4K, End, 37, 0.189042
4K, End, 38, 0.188986
4K, End, 39, 0.189004
4K, End, 40, 0.188915
4K, End, 41, 0.189098
4K, End, 42, 0.188954
4K, End, 43, 0.189166
4K, End, 44, 0.188943
4K, End, 45, 0.189063
4K, End, 46, 0.188878
4K, End, 47, 0.18907
4K, End, 48, 0.188952
4K, End, 49, 0.189009
4K, End, 50, 0.188966
4K, End, 51, 0.189105
4K, End, 52, 0.188908
4K, End, 53, 0.189093
4K, End, 54, 0.18898
4K, End, 55, 0.189117
4K, End, 56, 0.188978
4K, End, 57, 0.1891
4K, End, 58, 0.18896
4K, End, 59, 0.189086
4K, End, 60, 0.188883
4K, End, 61, 0.18915
4K, End, 62, 0.188912
4K, End, 63, 0.189088
4K, End, 64, 0.188999
4K, End, 65, 0.189146
4K, End, 66, 0.188975
4K, End, 67, 0.189057
4K, End, 68, 0.188996
4K, End, 69, 0.189643
4K, End, 70, 0.188996
4K, End, 71, 0.189148
4K, End, 72, 0.188996
4K, End, 73, 0.189115
4K, End, 74, 0.188943
4K, End, 75, 0.189152
4K, End, 76, 0.188966
4K, End, 77, 0.189014
4K, End, 78, 0.188917
4K, End, 79, 0.189137
4K, End, 80, 0.188963
4K, End, 81, 0.189039
4K, End, 82, 0.188978
4K, End, 83, 0.189055
4K, End, 84, 0.188995
4K, End, 85, 0.189147
4K, End, 86, 0.189013
4K, End, 87, 0.189087
4K, End, 88, 0.189001
4K, End, 89, 0.189108
4K, End, 90, 0.189039
4K, End, 91, 0.189099
4K, End, 92, 0.188984
4K, End, 93, 0.189169
4K, End, 94, 0.188979
4K, End, 95, 0.189193
4K, End, 96, 0.188984
4K, End, 97, 0.189086
4K, End, 98, 0.189004
4K, End, 99, 0.189077
4K, End, 100, 0.189035
8K, End, 1, 0.378198
8K, End, 2, 0.377849
8K, End, 3, 0.378261
8K, End, 4, 0.378013
8K, End, 5, 0.378398
8K, End, 6, 0.377963
8K, End, 7, 0.378162
8K, End, 8, 0.378092
8K, End, 9, 0.37888
8K, End, 10, 0.378053
8K, End, 11, 0.378268
8K, End, 12, 0.377859
8K, End, 13, 0.37816
8K, End, 14, 0.378072
8K, End, 15, 0.378112
8K, End, 16, 0.377933
8K, End, 17, 0.378152
8K, End, 18, 0.378012
8K, End, 19, 0.378159
8K, End, 20, 0.377933
8K, End, 21, 0.378138
8K, End, 22, 0.377914
8K, End, 23, 0.378126
8K, End, 24, 0.377871
8K, End, 25, 0.378344
8K, End, 26, 0.377935
8K, End, 27, 0.378151
8K, End, 28, 0.377876
8K, End, 29, 0.378124
8K, End, 30, 0.378295
8K, End, 31, 0.378145
8K, End, 32, 0.37788
8K, End, 33, 0.37817
8K, End, 34, 0.377961
8K, End, 35, 0.378171
8K, End, 36, 0.377875
8K, End, 37, 0.378057
8K, End, 38, 0.377866
8K, End, 39, 0.37807
8K, End, 40, 0.377923
8K, End, 41, 0.378303
8K, End, 42, 0.37792
8K, End, 43, 0.378151
8K, End, 44, 0.377982
8K, End, 45, 0.378277
8K, End, 46, 0.377936
8K, End, 47, 0.378182
8K, End, 48, 0.377967
8K, End, 49, 0.378174
8K, End, 50, 0.377996
8K, End, 51, 0.378114
8K, End, 52, 0.377964
8K, End, 53, 0.378091
8K, End, 54, 0.377935
8K, End, 55, 0.378218
8K, End, 56, 0.377902
8K, End, 57, 0.378166
8K, End, 58, 0.378001
8K, End, 59, 0.378151
8K, End, 60, 0.378048
8K, End, 61, 0.378152
8K, End, 62, 0.378011
8K, End, 63, 0.378034
8K, End, 64, 0.377906
8K, End, 65, 0.37819
8K, End, 66, 0.377856
8K, End, 67, 0.37811
8K, End, 68, 0.377912
8K, End, 69, 0.378078
8K, End, 70, 0.377911
8K, End, 71, 0.378125
8K, End, 72, 0.378296
8K, End, 73, 0.378222
8K, End, 74, 0.378059
8K, End, 75, 0.378133
8K, End, 76, 0.37798
8K, End, 77, 0.378126
8K, End, 78, 0.377967
8K, End, 79, 0.37817
8K, End, 80, 0.377912
8K, End, 81, 0.378185
8K, End, 82, 0.377949
8K, End, 83, 0.378186
8K, End, 84, 0.377969
8K, End, 85, 0.378186
8K, End, 86, 0.378047
8K, End, 87, 0.378213
8K, End, 88, 0.377951
8K, End, 89, 0.37825
8K, End, 90, 0.377897
8K, End, 91, 0.378105
8K, End, 92, 0.377881
8K, End, 93, 0.378099
8K, End, 94, 0.377871
8K, End, 95, 0.378155
8K, End, 96, 0.377902
8K, End, 97, 0.3781
8K, End, 98, 0.377925
8K, End, 99, 0.378182
8K, End, 100, 0.377873
16K, End, 1, 0.756217
16K, End, 2, 0.756315
16K, End, 3, 0.756573
16K, End, 4, 0.756624
16K, End, 5, 0.75691
16K, End, 6, 0.756552
16K, End, 7, 0.756674
16K, End, 8, 0.756676
16K, End, 9, 0.756629
16K, End, 10, 0.757291
16K, End, 11, 0.756747
16K, End, 12, 0.756806
16K, End, 13, 0.756732
16K, End, 14, 0.756591
16K, End, 15, 0.75668
