JOBID=28575
Size, Timepoint, Index, Time
1024, End, 1, 0.00270564
1024, End, 2, 0.00271169
1024, End, 3, 0.00271176
1024, End, 4, 0.00272201
1024, End, 5, 0.00270527
1024, End, 6, 0.00271168
1024, End, 7, 0.00270621
1024, End, 8, 0.0027079
1024, End, 9, 0.00271902
1024, End, 10, 0.00271419
1024, End, 11, 0.00270864
1024, End, 12, 0.00270975
1024, End, 13, 0.00270591
1024, End, 14, 0.00270545
1024, End, 15, 0.00272396
1024, End, 16, 0.0027107
1024, End, 17, 0.00271849
1024, End, 18, 0.00270631
1024, End, 19, 0.00270719
1024, End, 20, 0.00271577
1024, End, 21, 0.00271448
1024, End, 22, 0.00270533
1024, End, 23, 0.00271684
1024, End, 24, 0.00270494
1024, End, 25, 0.00271046
1024, End, 26, 0.00270477
1024, End, 27, 0.00270819
1024, End, 28, 0.00270989
1024, End, 29, 0.0027132
1024, End, 30, 0.00270668
1024, End, 31, 0.00270355
1024, End, 32, 0.00271422
1024, End, 33, 0.00271716
1024, End, 34, 0.00271375
1024, End, 35, 0.00271318
1024, End, 36, 0.00271248
1024, End, 37, 0.00272202
1024, End, 38, 0.00271266
1024, End, 39, 0.00271341
1024, End, 40, 0.00270598
1024, End, 41, 0.00270901
1024, End, 42, 0.00270982
1024, End, 43, 0.00270992
1024, End, 44, 0.00270823
1024, End, 45, 0.00271326
1024, End, 46, 0.00271368
1024, End, 47, 0.00271211
1024, End, 48, 0.00278209
1024, End, 49, 0.00271236
1024, End, 50, 0.0027089
1024, End, 51, 0.00271293
1024, End, 52, 0.00271484
1024, End, 53, 0.00271507
1024, End, 54, 0.00271461
1024, End, 55, 0.00271329
1024, End, 56, 0.00271047
1024, End, 57, 0.0027275
1024, End, 58, 0.00271167
1024, End, 59, 0.002713
1024, End, 60, 0.00270259
1024, End, 61, 0.00270782
1024, End, 62, 0.00269991
1024, End, 63, 0.00271619
1024, End, 64, 0.00271225
1024, End, 65, 0.00271997
1024, End, 66, 0.0027111
1024, End, 67, 0.00270852
1024, End, 68, 0.00271655
1024, End, 69, 0.00270993
1024, End, 70, 0.00271591
1024, End, 71, 0.00271096
1024, End, 72, 0.0027152
1024, End, 73, 0.00271497
1024, End, 74, 0.00272499
1024, End, 75, 0.00272048
1024, End, 76, 0.00271852
1024, End, 77, 0.00271268
1024, End, 78, 0.00270679
1024, End, 79, 0.00270851
1024, End, 80, 0.00272044
1024, End, 81, 0.00270087
1024, End, 82, 0.00271266
1024, End, 83, 0.0027105
