JOBID=28552
Size, Timepoint, Index, Time
8K, End, 79, 0.200127
8K, End, 80, 0.200131
8K, End, 81, 0.200152
8K, End, 82, 0.200144
8K, End, 83, 0.200113
8K, End, 84, 0.200144
8K, End, 85, 0.200128
8K, End, 86, 0.200141
8K, End, 87, 0.200138
8K, End, 88, 0.200123
8K, End, 89, 0.200128
8K, End, 90, 0.200119
8K, End, 91, 0.200159
8K, End, 92, 0.200128
8K, End, 93, 0.200148
8K, End, 94, 0.200151
8K, End, 95, 0.200118
8K, End, 96, 0.200115
8K, End, 97, 0.200123
8K, End, 98, 0.20011
8K, End, 99, 0.200139
8K, End, 100, 0.200135
16K, End, 1, 0.396652
16K, End, 2, 0.397105
16K, End, 3, 0.397134
16K, End, 4, 0.396683
16K, End, 5, 0.397262
16K, End, 6, 0.397105
16K, End, 7, 0.397192
16K, End, 8, 0.397101
16K, End, 9, 0.396589
16K, End, 10, 0.397145
16K, End, 11, 0.397119
16K, End, 12, 0.397162
16K, End, 13, 0.39711
16K, End, 14, 0.397213
16K, End, 15, 0.39656
16K, End, 16, 0.397109
16K, End, 17, 0.397207
16K, End, 18, 0.397091
16K, End, 19, 0.397114
16K, End, 20, 0.397132
16K, End, 21, 0.397218
16K, End, 22, 0.39717
16K, End, 23, 0.396676
16K, End, 24, 0.397192
16K, End, 25, 0.397143
16K, End, 26, 0.397192
16K, End, 27, 0.397139
16K, End, 28, 0.397252
16K, End, 29, 0.39714
16K, End, 30, 0.397115
16K, End, 31, 0.397146
16K, End, 32, 0.397216
16K, End, 33, 0.396721
16K, End, 34, 0.397279
16K, End, 35, 0.397163
16K, End, 36, 0.397224
16K, End, 37, 0.397219
16K, End, 38, 0.397168
16K, End, 39, 0.397188
16K, End, 40, 0.397171
16K, End, 41, 0.39719
16K, End, 42, 0.397222
16K, End, 43, 0.397159
16K, End, 44, 0.397271
16K, End, 45, 0.397199
16K, End, 46, 0.397224
16K, End, 47, 0.396645
16K, End, 48, 0.397121
16K, End, 49, 0.397143
16K, End, 50, 0.397166
16K, End, 51, 0.397123
16K, End, 52, 0.397234
16K, End, 53, 0.397128
16K, End, 54, 0.397129
16K, End, 55, 0.397127
16K, End, 56, 0.39717
16K, End, 57, 0.397157
16K, End, 58, 0.397185
16K, End, 59, 0.397181
16K, End, 60, 0.397163
16K, End, 61, 0.397182
16K, End, 62, 0.397188
16K, End, 63, 0.396906
16K, End, 64, 0.397294
16K, End, 65, 0.397097
16K, End, 66, 0.3971
16K, End, 67, 0.397201
16K, End, 68, 0.397113
16K, End, 69, 0.397129
16K, End, 70, 0.397143
16K, End, 71, 0.397164
16K, End, 72, 0.397171
16K, End, 73, 0.397112
16K, End, 74, 0.397191
16K, End, 75, 0.397201
16K, End, 76, 0.397197
16K, End, 77, 0.397142
16K, End, 78, 0.39714
16K, End, 79, 0.397102
16K, End, 80, 0.396677
16K, End, 81, 0.39719
16K, End, 82, 0.397224
16K, End, 83, 0.397138
16K, End, 84, 0.39717
16K, End, 85, 0.397258
16K, End, 86, 0.397164
16K, End, 87, 0.397201
16K, End, 88, 0.397157
16K, End, 89, 0.397152
16K, End, 90, 0.397131
16K, End, 91, 0.397128
16K, End, 92, 0.397096
16K, End, 93, 0.397112
16K, End, 94, 0.397114
16K, End, 95, 0.397176
16K, End, 96, 0.397137
16K, End, 97, 0.396669
16K, End, 98, 0.397169
16K, End, 99, 0.397202
16K, End, 100, 0.397218
32K, End, 1, 0.800798
32K, End, 2, 0.800929
32K, End, 3, 0.801299
32K, End, 4, 0.800894
32K, End, 5, 0.800988
32K, End, 6, 0.800914
32K, End, 7, 0.801065
32K, End, 8, 0.800788
32K, End, 9, 0.800812
32K, End, 10, 0.800824
32K, End, 11, 0.800851
32K, End, 12, 0.801075
32K, End, 13, 0.800816
32K, End, 14, 0.800817
32K, End, 15, 0.800894
32K, End, 16, 0.800896
32K, End, 17, 0.8009
32K, End, 18, 0.801107
32K, End, 19, 0.800979
32K, End, 20, 0.800961
32K, End, 21, 0.800836
32K, End, 22, 0.800831
32K, End, 23, 0.80089
32K, End, 24, 0.800763
32K, End, 25, 0.800857
32K, End, 26, 0.800807
32K, End, 27, 0.801135
32K, End, 28, 0.800845
32K, End, 29, 0.800794
32K, End, 30, 0.800821
32K, End, 31, 0.800997
32K, End, 32, 0.800928
32K, End, 33, 0.800887
32K, End, 34, 0.800865
32K, End, 35, 0.80126
32K, End, 36, 0.800976
32K, End, 37, 0.800763
32K, End, 38, 0.800942
32K, End, 39, 0.800893
32K, End, 40, 0.80081
32K, End, 41, 0.800811
32K, End, 42, 0.800938
32K, End, 43, 0.801019
32K, End, 44, 0.800957
32K, End, 45, 0.800882
32K, End, 46, 0.800928
32K, End, 47, 0.800911
32K, End, 48, 0.800933
32K, End, 49, 0.800992
32K, End, 50, 0.80105
32K, End, 51, 0.80089
32K, End, 52, 0.80116
32K, End, 53, 0.800834
32K, End, 54, 0.80083
32K, End, 55, 0.800824
32K, End, 56, 0.800804
32K, End, 57, 0.801033
32K, End, 58, 0.800917
32K, End, 59, 0.800914
32K, End, 60, 0.801163
32K, End, 61, 0.80096
32K, End, 62, 0.800856
32K, End, 63, 0.800984
32K, End, 64, 0.800949
32K, End, 65, 0.801082
32K, End, 66, 0.800896
32K, End, 67, 0.800892
32K, End, 68, 0.801239
32K, End, 69, 0.800943
32K, End, 70, 0.801007
32K, End, 71, 0.800992
32K, End, 72, 0.801146
32K, End, 73, 0.80112
32K, End, 74, 0.801107
32K, End, 75, 0.801095
32K, End, 76, 0.801183
32K, End, 77, 0.801339
32K, End, 78, 0.8011
32K, End, 79, 0.801099
32K, End, 80, 0.801129
32K, End, 81, 0.801069
32K, End, 82, 0.800976
32K, End, 83, 0.801065
32K, End, 84, 0.80101
32K, End, 85, 0.801335
32K, End, 86, 0.801022
32K, End, 87, 0.801061
32K, End, 88, 0.801001
32K, End, 89, 0.801147
32K, End, 90, 0.801128
32K, End, 91, 0.801132
32K, End, 92, 0.801053
32K, End, 93, 0.801477
32K, End, 94, 0.801105
32K, End, 95, 0.801147
32K, End, 96, 0.801017
32K, End, 97, 0.801017
32K, End, 98, 0.801017
32K, End, 99, 0.801101
32K, End, 100, 0.801005
