JOBID=28599
Size, Timepoint, Index, Time
1024, End, 1, 2.02e-06
1024, End, 2, 1.726e-06
1024, End, 3, 1.956e-06
1024, End, 4, 1.77e-06
1024, End, 5, 1.872e-06
1024, End, 6, 1.706e-06
1024, End, 7, 1.88e-06
1024, End, 8, 1.939e-06
1024, End, 9, 1.767e-06
1024, End, 10, 1.698e-06
1024, End, 11, 1.939e-06
1024, End, 12, 1.776e-06
1024, End, 13, 1.827e-06
1024, End, 14, 1.707e-06
1024, End, 15, 1.851e-06
1024, End, 16, 1.898e-06
1024, End, 17, 1.648e-06
1024, End, 18, 1.681e-06
1024, End, 19, 1.835e-06
1024, End, 20, 1.889e-06
1024, End, 21, 1.845e-06
1024, End, 22, 1.674e-06
1024, End, 23, 1.885e-06
1024, End, 24, 1.829e-06
1024, End, 25, 1.648e-06
1024, End, 26, 1.811e-06
1024, End, 27, 1.878e-06
1024, End, 28, 1.567e-06
1024, End, 29, 1.721e-06
1024, End, 30, 1.742e-06
1024, End, 31, 6.957e-06
1024, End, 32, 1.965e-06
1024, End, 33, 1.807e-06
1024, End, 34, 1.87e-06
1024, End, 35, 1.857e-06
1024, End, 36, 1.66e-06
1024, End, 37, 1.803e-06
1024, End, 38, 1.931e-06
1024, End, 39, 1.773e-06
1024, End, 40, 1.927e-06
1024, End, 41, 1.712e-06
1024, End, 42, 1.761e-06
1024, End, 43, 2.024e-06
1024, End, 44, 1.638e-06
1024, End, 45, 1.84e-06
1024, End, 46, 1.778e-06
1024, End, 47, 1.856e-06
1024, End, 48, 1.924e-06
1024, End, 49, 1.768e-06
1024, End, 50, 1.828e-06
1024, End, 51, 1.672e-06
1024, End, 52, 1.775e-06
1024, End, 53, 1.993e-06
1024, End, 54, 1.662e-06
1024, End, 55, 1.943e-06
1024, End, 56, 2.125e-06
1024, End, 57, 1.727e-06
1024, End, 58, 1.91e-06
1024, End, 59, 2.095e-06
1024, End, 60, 1.843e-06
1024, End, 61, 1.648e-06
1024, End, 62, 1.869e-06
1024, End, 63, 1.675e-06
1024, End, 64, 1.791e-06
1024, End, 65, 1.727e-06
1024, End, 66, 1.676e-06
1024, End, 67, 1.828e-06
1024, End, 68, 1.889e-06
1024, End, 69, 1.665e-06
1024, End, 70, 1.735e-06
1024, End, 71, 1.849e-06
1024, End, 72, 1.743e-06
1024, End, 73, 1.742e-06
1024, End, 74, 1.758e-06
1024, End, 75, 1.965e-06
1024, End, 76, 1.806e-06
1024, End, 77, 1.78e-06
1024, End, 78, 1.708e-06
1024, End, 79, 1.529e-06
1024, End, 80, 1.827e-06
1024, End, 81, 1.593e-06
1024, End, 82, 1.792e-06
1024, End, 83, 1.783e-06
1024, End, 84, 1.797e-06
1024, End, 85, 1.764e-06
1024, End, 86, 1.832e-06
1024, End, 87, 1.876e-06
1024, End, 88, 2.105e-06
1024, End, 89, 1.773e-06
1024, End, 90, 1.826e-06
1024, End, 91, 2.026e-06
1024, End, 92, 1.877e-06
1024, End, 93, 1.902e-06
1024, End, 94, 1.747e-06
1024, End, 95, 1.727e-06
1024, End, 96, 1.853e-06
1024, End, 97, 1.769e-06
1024, End, 98, 1.82e-06
1024, End, 99, 1.814e-06
1024, End, 100, 1.631e-06
2048, End, 1, 3.134e-06
2048, End, 2, 3.481e-06
2048, End, 3, 3.293e-06
2048, End, 4, 3.973e-06
2048, End, 5, 3.664e-06
2048, End, 6, 3.673e-06
2048, End, 7, 3.439e-06
2048, End, 8, 3.155e-06
2048, End, 9, 3.733e-06
2048, End, 10, 3.291e-06
2048, End, 11, 3.68e-06
2048, End, 12, 3.332e-06
2048, End, 13, 3.802e-06
2048, End, 14, 4.145e-06
2048, End, 15, 3.77e-06
2048, End, 16, 3.562e-06
2048, End, 17, 3.588e-06
2048, End, 18, 3.377e-06
2048, End, 19, 3.329e-06
2048, End, 20, 3.125e-06
2048, End, 21, 3.253e-06
2048, End, 22, 3.565e-06
2048, End, 23, 3.32e-06
2048, End, 24, 3.259e-06
2048, End, 25, 3.382e-06
2048, End, 26, 3.254e-06
2048, End, 27, 3.235e-06
2048, End, 28, 3.251e-06
2048, End, 29, 3.275e-06
2048, End, 30, 3.802e-06
2048, End, 31, 3.371e-06
2048, End, 32, 3.507e-06
2048, End, 33, 3.412e-06
2048, End, 34, 3.437e-06
2048, End, 35, 3.238e-06
2048, End, 36, 3.45e-06
2048, End, 37, 3.376e-06
2048, End, 38, 3.63e-06
2048, End, 39, 3.086e-06
2048, End, 40, 3.301e-06
2048, End, 41, 3.503e-06
2048, End, 42, 3.56e-06
2048, End, 43, 3.722e-06
2048, End, 44, 3.466e-06
2048, End, 45, 3.392e-06
2048, End, 46, 3.489e-06
2048, End, 47, 3.142e-06
2048, End, 48, 3.567e-06
2048, End, 49, 3.169e-06
2048, End, 50, 3.22e-06
2048, End, 51, 3.282e-06
