JOBID=28602
Size, Timepoint, Index, Time
1024, End, 1, 1.897e-06
1024, End, 2, 1.752e-06
1024, End, 3, 2.052e-06
1024, End, 4, 1.803e-06
1024, End, 5, 1.813e-06
1024, End, 6, 1.864e-06
1024, End, 7, 1.88e-06
1024, End, 8, 1.857e-06
1024, End, 9, 1.946e-06
1024, End, 10, 1.726e-06
1024, End, 11, 2.135e-06
1024, End, 12, 1.753e-06
1024, End, 13, 1.669e-06
1024, End, 14, 1.897e-06
1024, End, 15, 1.863e-06
1024, End, 16, 1.894e-06
1024, End, 17, 1.714e-06
1024, End, 18, 1.971e-06
1024, End, 19, 1.992e-06
1024, End, 20, 1.797e-06
1024, End, 21, 1.767e-06
1024, End, 22, 1.862e-06
1024, End, 23, 1.978e-06
1024, End, 24, 2.009e-06
1024, End, 25, 1.712e-06
1024, End, 26, 1.687e-06
1024, End, 27, 2.034e-06
1024, End, 28, 1.926e-06
1024, End, 29, 1.781e-06
1024, End, 30, 1.891e-06
1024, End, 31, 2.379e-06
1024, End, 32, 1.987e-06
1024, End, 33, 1.863e-06
1024, End, 34, 1.696e-06
1024, End, 35, 1.914e-06
1024, End, 36, 1.691e-06
1024, End, 37, 2.037e-06
1024, End, 38, 1.809e-06
1024, End, 39, 1.725e-06
1024, End, 40, 1.953e-06
1024, End, 41, 1.95e-06
1024, End, 42, 1.824e-06
1024, End, 43, 2.078e-06
1024, End, 44, 1.754e-06
1024, End, 45, 1.771e-06
1024, End, 46, 1.71e-06
1024, End, 47, 1.928e-06
1024, End, 48, 1.861e-06
1024, End, 49, 1.801e-06
1024, End, 50, 1.948e-06
1024, End, 51, 1.906e-06
1024, End, 52, 1.769e-06
1024, End, 53, 1.935e-06
1024, End, 54, 1.884e-06
1024, End, 55, 1.807e-06
1024, End, 56, 2.078e-06
1024, End, 57, 1.627e-06
1024, End, 58, 1.827e-06
1024, End, 59, 1.843e-06
1024, End, 60, 1.788e-06
1024, End, 61, 1.803e-06
1024, End, 62, 2.271e-06
1024, End, 63, 1.814e-06
1024, End, 64, 2.153e-06
1024, End, 65, 1.776e-06
1024, End, 66, 1.841e-06
1024, End, 67, 1.844e-06
1024, End, 68, 1.844e-06
1024, End, 69, 1.676e-06
1024, End, 70, 2.096e-06
1024, End, 71, 1.931e-06
1024, End, 72, 1.972e-06
1024, End, 73, 1.684e-06
1024, End, 74, 2.078e-06
1024, End, 75, 2.195e-06
1024, End, 76, 1.924e-06
1024, End, 77, 1.954e-06
1024, End, 78, 1.916e-06
1024, End, 79, 1.864e-06
1024, End, 80, 1.958e-06
1024, End, 81, 1.731e-06
1024, End, 82, 1.955e-06
1024, End, 83, 2.003e-06
1024, End, 84, 1.736e-06
1024, End, 85, 1.938e-06
1024, End, 86, 1.819e-06
1024, End, 87, 1.867e-06
1024, End, 88, 1.998e-06
1024, End, 89, 1.916e-06
1024, End, 90, 1.856e-06
1024, End, 91, 2.009e-06
1024, End, 92, 2.062e-06
1024, End, 93, 1.896e-06
1024, End, 94, 1.77e-06
1024, End, 95, 1.9e-06
1024, End, 96, 2.137e-06
1024, End, 97, 1.681e-06
1024, End, 98, 1.953e-06
1024, End, 99, 2.008e-06
1024, End, 100, 1.846e-06
2048, End, 1, 3.509e-06
2048, End, 2, 3.099e-06
2048, End, 3, 3.413e-06
2048, End, 4, 3.265e-06
2048, End, 5, 3.288e-06
2048, End, 6, 3.444e-06
2048, End, 7, 3.541e-06
2048, End, 8, 3.863e-06
2048, End, 9, 3.38e-06
2048, End, 10, 3.646e-06
2048, End, 11, 3.227e-06
2048, End, 12, 3.447e-06
2048, End, 13, 2.992e-06
2048, End, 14, 3.338e-06
2048, End, 15, 3.355e-06
2048, End, 16, 3.29e-06
2048, End, 17, 3.376e-06
2048, End, 18, 3.49e-06
2048, End, 19, 3.003e-06
2048, End, 20, 3.015e-06
2048, End, 21, 3.144e-06
2048, End, 22, 3.413e-06
2048, End, 23, 3.098e-06
2048, End, 24, 3.248e-06
2048, End, 25, 2.945e-06
2048, End, 26, 3.16e-06
2048, End, 27, 3.235e-06
2048, End, 28, 3.383e-06
2048, End, 29, 3.405e-06
2048, End, 30, 3.224e-06
2048, End, 31, 3.441e-06
2048, End, 32, 3.598e-06
2048, End, 33, 3.209e-06
2048, End, 34, 3.9e-06
2048, End, 35, 3.392e-06
2048, End, 36, 3.68e-06
2048, End, 37, 3.07e-06
2048, End, 38, 3.378e-06
2048, End, 39, 3.249e-06
2048, End, 40, 3.47e-06
2048, End, 41, 3.586e-06
2048, End, 42, 3.173e-06
2048, End, 43, 3.542e-06
2048, End, 44, 3.661e-06
2048, End, 45, 3.294e-06
2048, End, 46, 3.369e-06
2048, End, 47, 3.126e-06
2048, End, 48, 3.049e-06
2048, End, 49, 3.261e-06
2048, End, 50, 3.225e-06
2048, End, 51, 3.077e-06
2048, End, 52, 3.337e-06
2048, End, 53, 3.049e-06
2048, End, 54, 3.324e-06
2048, End, 55, 3.449e-06
2048, End, 56, 3.438e-06
2048, End, 57, 3.53e-06
2048, End, 58, 3.154e-06
2048, End, 59, 3.119e-06
2048, End, 60, 3.107e-06
2048, End, 61, 3.199e-06
2048, End, 62, 3.207e-06
2048, End, 63, 3.493e-06
2048, End, 64, 3.229e-06
2048, End, 65, 3.344e-06
2048, End, 66, 3.223e-06
2048, End, 67, 3.465e-06
2048, End, 68, 3.522e-06
2048, End, 69, 3.407e-06
2048, End, 70, 3.119e-06
2048, End, 71, 2.93e-06
2048, End, 72, 8.573e-06
2048, End, 73, 3.436e-06
2048, End, 74, 3.152e-06
2048, End, 75, 3.201e-06
2048, End, 76, 3.571e-06
2048, End, 77, 3.419e-06
2048, End, 78, 3.342e-06
2048, End, 79, 3.476e-06
2048, End, 80, 3.284e-06
2048, End, 81, 3.045e-06
2048, End, 82, 3.424e-06
2048, End, 83, 3.536e-06
2048, End, 84, 3.314e-06
2048, End, 85, 3.312e-06
2048, End, 86, 3.234e-06
2048, End, 87, 3.26e-06
2048, End, 88, 2.996e-06
2048, End, 89, 3.429e-06
2048, End, 90, 3.122e-06
2048, End, 91, 3.316e-06
2048, End, 92, 2.993e-06
2048, End, 93, 3.251e-06
2048, End, 94, 2.885e-06
2048, End, 95, 3.414e-06
2048, End, 96, 2.947e-06
2048, End, 97, 3.163e-06
2048, End, 98, 3.088e-06
2048, End, 99, 3.085e-06
2048, End, 100, 3.032e-06
4096, End, 1, 6.76e-06
4096, End, 2, 6.631e-06
4096, End, 3, 6.86e-06
4096, End, 4, 6.888e-06
4096, End, 5, 6.765e-06
4096, End, 6, 7.395e-06
4096, End, 7, 6.61e-06
4096, End, 8, 7.138e-06
4096, End, 9, 6.838e-06
4096, End, 10, 6.561e-06
4096, End, 11, 6.391e-06
4096, End, 12, 6.772e-06
4096, End, 13, 7.348e-06
4096, End, 14, 7.064e-06
4096, End, 15, 7.345e-06
4096, End, 16, 7.055e-06
4096, End, 17, 6.704e-06
4096, End, 18, 7.256e-06
4096, End, 19, 7.244e-06
4096, End, 20, 7.307e-06
4096, End, 21, 7.354e-06
4096, End, 22, 6.937e-06
4096, End, 23, 1.3077e-05
4096, End, 24, 7.595e-06
4096, End, 25, 6.536e-06
4096, End, 26, 6.726e-06
4096, End, 27, 7.294e-06
4096, End, 28, 6.772e-06
4096, End, 29, 6.568e-06
4096, End, 30, 6.391e-06
4096, End, 31, 6.312e-06
4096, End, 32, 6.976e-06
4096, End, 33, 7.07e-06
4096, End, 34, 6.775e-06
4096, End, 35, 7.768e-06
4096, End, 36, 6.519e-06
4096, End, 37, 6.941e-06
4096, End, 38, 7.117e-06
4096, End, 39, 6.526e-06
4096, End, 40, 6.742e-06
4096, End, 41, 6.765e-06
4096, End, 42, 7.493e-06
4096, End, 43, 6.756e-06
4096, End, 44, 6.753e-06
4096, End, 45, 6.724e-06
4096, End, 46, 6.872e-06
4096, End, 47, 6.444e-06
4096, End, 48, 6.264e-06
4096, End, 49, 6.966e-06
4096, End, 50, 6.334e-06
4096, End, 51, 6.335e-06
4096, End, 52, 6.555e-06
4096, End, 53, 7.665e-06
4096, End, 54, 6.989e-06
4096, End, 55, 6.175e-06
4096, End, 56, 7.063e-06
4096, End, 57, 6.638e-06
4096, End, 58, 6.681e-06
4096, End, 59, 6.75e-06
4096, End, 60, 6.511e-06
4096, End, 61, 6.501e-06
4096, End, 62, 6.851e-06
4096, End, 63, 7.1e-06
4096, End, 64, 6.667e-06
4096, End, 65, 6.635e-06
4096, End, 66, 6.855e-06
4096, End, 67, 6.705e-06
4096, End, 68, 6.086e-06
4096, End, 69, 6.238e-06
4096, End, 70, 6.539e-06
4096, End, 71, 6.75e-06
4096, End, 72, 6.241e-06
4096, End, 73, 6.508e-06
4096, End, 74, 6.135e-06
4096, End, 75, 6.085e-06
4096, End, 76, 6.54e-06
4096, End, 77, 6.682e-06
4096, End, 78, 6.864e-06
4096, End, 79, 6.017e-06
4096, End, 80, 6.62e-06
4096, End, 81, 6.577e-06
4096, End, 82, 6.219e-06
4096, End, 83, 1.141e-05
4096, End, 84, 6.907e-06
4096, End, 85, 6.81e-06
4096, End, 86, 6.113e-06
4096, End, 87, 6.182e-06
4096, End, 88, 6.357e-06
4096, End, 89, 6.095e-06
4096, End, 90, 6.294e-06
4096, End, 91, 6.14e-06
