JOBID=28639
Size, Timepoint, Index, Time
1024, End, 1, 6.572e-06
1024, End, 2, 6.052e-06
1024, End, 3, 8.003e-06
1024, End, 4, 7.413e-06
1024, End, 5, 8.342e-06
1024, End, 6, 5.111e-06
1024, End, 7, 6.057e-06
1024, End, 8, 6.018e-06
1024, End, 9, 9.449e-06
1024, End, 10, 1.8776e-05
1024, End, 11, 1.4472e-05
1024, End, 12, 6.092e-06
1024, End, 13, 5.863e-06
1024, End, 14, 4.545e-06
1024, End, 15, 5.595e-06
1024, End, 16, 5.218e-06
1024, End, 17, 5.531e-06
1024, End, 18, 4.565e-06
1024, End, 19, 4.28e-06
1024, End, 20, 5.114e-06
1024, End, 21, 4.919e-06
1024, End, 22, 5.935e-06
1024, End, 23, 4.864e-06
1024, End, 24, 5.696e-06
1024, End, 25, 4.951e-06
1024, End, 26, 5.781e-06
1024, End, 27, 4.249e-06
1024, End, 28, 4.343e-06
1024, End, 29, 4.482e-06
1024, End, 30, 4.842e-06
1024, End, 31, 5.373e-06
1024, End, 32, 5.374e-06
1024, End, 33, 4.632e-06
1024, End, 34, 4.837e-06
1024, End, 35, 5.065e-06
1024, End, 36, 3.81e-06
1024, End, 37, 5.034e-06
1024, End, 38, 5.033e-06
1024, End, 39, 5.139e-06
1024, End, 40, 5.137e-06
1024, End, 41, 5.212e-06
1024, End, 42, 5.12e-06
1024, End, 43, 4.487e-06
1024, End, 44, 4.7e-06
1024, End, 45, 4.764e-06
1024, End, 46, 4.553e-06
1024, End, 47, 4.302e-06
1024, End, 48, 4.291e-06
1024, End, 49, 5.351e-06
1024, End, 50, 5.173e-06
1024, End, 51, 1.0752e-05
1024, End, 52, 1.8804e-05
1024, End, 53, 4.948e-06
1024, End, 54, 1.4293e-05
1024, End, 55, 4.748e-06
1024, End, 56, 5.954e-06
1024, End, 57, 4.893e-06
1024, End, 58, 5.183e-06
1024, End, 59, 5.637e-06
1024, End, 60, 5.13e-06
1024, End, 61, 4.869e-06
1024, End, 62, 4.549e-06
1024, End, 63, 4.594e-06
1024, End, 64, 4.587e-06
1024, End, 65, 4.234e-06
1024, End, 66, 4.979e-06
1024, End, 67, 4.928e-06
1024, End, 68, 5.114e-06
1024, End, 69, 4.973e-06
1024, End, 70, 4.792e-06
1024, End, 71, 4.576e-06
1024, End, 72, 5.497e-06
1024, End, 73, 5.06e-06
1024, End, 74, 4.696e-06
1024, End, 75, 5.193e-06
1024, End, 76, 5.258e-06
1024, End, 77, 4.986e-06
1024, End, 78, 4.15e-06
1024, End, 79, 4.884e-06
1024, End, 80, 1.2002e-05
1024, End, 81, 5.166e-06
1024, End, 82, 4.633e-06
1024, End, 83, 5.276e-06
1024, End, 84, 5.153e-06
1024, End, 85, 4.551e-06
1024, End, 86, 4.47e-06
