JOBID=28640
Size, Timepoint, Index, Time
1024, End, 1, 6.624e-06
1024, End, 2, 3.321e-06
1024, End, 3, 6.196e-06
1024, End, 4, 5.34e-06
1024, End, 5, 5.493e-06
1024, End, 6, 6.434e-06
1024, End, 7, 4.938e-06
1024, End, 8, 5.621e-06
1024, End, 9, 3.891e-06
1024, End, 10, 9.485e-06
1024, End, 11, 5.217e-06
1024, End, 12, 5.785e-06
1024, End, 13, 4.322e-06
1024, End, 14, 4.918e-06
1024, End, 15, 2.824e-06
1024, End, 16, 5.171e-06
1024, End, 17, 4.328e-06
1024, End, 18, 4.379e-06
1024, End, 19, 5.068e-06
1024, End, 20, 4.448e-06
1024, End, 21, 4.943e-06
1024, End, 22, 4.383e-06
1024, End, 23, 4.057e-06
1024, End, 24, 5.416e-06
1024, End, 25, 4.261e-06
1024, End, 26, 5.011e-06
1024, End, 27, 3.98e-06
1024, End, 28, 4.632e-06
1024, End, 29, 3.986e-06
1024, End, 30, 5.131e-06
1024, End, 31, 4.281e-06
1024, End, 32, 4.237e-06
1024, End, 33, 1.0457e-05
1024, End, 34, 5.603e-06
1024, End, 35, 2.5321e-05
1024, End, 36, 4.941e-06
1024, End, 37, 1.5406e-05
1024, End, 38, 5.477e-06
1024, End, 39, 5.409e-06
1024, End, 40, 5.533e-06
1024, End, 41, 5.494e-06
1024, End, 42, 4.753e-06
1024, End, 43, 4.596e-06
1024, End, 44, 5.662e-06
1024, End, 45, 4.5e-06
1024, End, 46, 4.867e-06
1024, End, 47, 4.595e-06
1024, End, 48, 4.953e-06
1024, End, 49, 2.932e-06
1024, End, 50, 5.388e-06
1024, End, 51, 1.6126e-05
1024, End, 52, 5.134e-06
1024, End, 53, 4.972e-06
1024, End, 54, 5.058e-06
1024, End, 55, 5.275e-06
1024, End, 56, 5.391e-06
1024, End, 57, 5.203e-06
1024, End, 58, 4.854e-06
1024, End, 59, 3.096e-06
1024, End, 60, 4.396e-06
1024, End, 61, 5.525e-06
1024, End, 62, 4.238e-06
1024, End, 63, 2.681e-06
1024, End, 64, 5.185e-06
1024, End, 65, 4.716e-06
1024, End, 66, 6.194e-06
1024, End, 67, 1.0957e-05
1024, End, 68, 6.242e-06
1024, End, 69, 5.185e-06
1024, End, 70, 1.0825e-05
1024, End, 71, 4.128e-06
1024, End, 72, 1.0877e-05
1024, End, 73, 5.802e-06
1024, End, 74, 8.236e-06
1024, End, 75, 4.202e-06
1024, End, 76, 3.974e-06
1024, End, 77, 4.274e-06
1024, End, 78, 4.387e-06
1024, End, 79, 4.648e-06
1024, End, 80, 4.21e-06
1024, End, 81, 4.294e-06
1024, End, 82, 5.079e-06
1024, End, 83, 5.711e-06
1024, End, 84, 5.307e-06
1024, End, 85, 5.796e-06
1024, End, 86, 3.684e-06
1024, End, 87, 4.945e-06
1024, End, 88, 5.911e-06
1024, End, 89, 4.267e-06
1024, End, 90, 4.048e-06
1024, End, 91, 4.104e-06
1024, End, 92, 4.867e-06
1024, End, 93, 3.944e-06
1024, End, 94, 4.889e-06
1024, End, 95, 3.154e-06
1024, End, 96, 4.048e-06
1024, End, 97, 4.431e-06
1024, End, 98, 4.871e-06
1024, End, 99, 4.306e-06
1024, End, 100, 4.447e-06
2048, End, 1, 7.85e-06
2048, End, 2, 6.545e-06
2048, End, 3, 7.558e-06
2048, End, 4, 7.38e-06
2048, End, 5, 5.561e-06
2048, End, 6, 6.871e-06
2048, End, 7, 7.64e-06
2048, End, 8, 1.1871e-05
