JOBID=28600
Size, Timepoint, Index, Time
1024, End, 1, 1.996e-06
1024, End, 2, 2.426e-06
1024, End, 3, 2.288e-06
1024, End, 4, 2.147e-06
1024, End, 5, 2.017e-06
1024, End, 6, 2.045e-06
1024, End, 7, 2.293e-06
1024, End, 8, 2.167e-06
1024, End, 9, 2.153e-06
1024, End, 10, 2.083e-06
1024, End, 11, 2.221e-06
1024, End, 12, 2.225e-06
1024, End, 13, 2.232e-06
1024, End, 14, 2.279e-06
1024, End, 15, 2.154e-06
1024, End, 16, 2.065e-06
1024, End, 17, 2.136e-06
1024, End, 18, 2.042e-06
1024, End, 19, 2.987e-06
1024, End, 20, 2.292e-06
1024, End, 21, 2.23e-06
1024, End, 22, 2.123e-06
1024, End, 23, 2.369e-06
1024, End, 24, 2.17e-06
1024, End, 25, 2.172e-06
1024, End, 26, 2.154e-06
1024, End, 27, 2.203e-06
1024, End, 28, 2.097e-06
1024, End, 29, 2.297e-06
1024, End, 30, 2.125e-06
1024, End, 31, 2.029e-06
1024, End, 32, 1.978e-06
1024, End, 33, 1.98e-06
1024, End, 34, 2.279e-06
1024, End, 35, 2.225e-06
1024, End, 36, 2.166e-06
1024, End, 37, 1.943e-06
1024, End, 38, 1.998e-06
1024, End, 39, 1.954e-06
1024, End, 40, 2.062e-06
1024, End, 41, 2.152e-06
1024, End, 42, 2.092e-06
1024, End, 43, 2.3e-06
1024, End, 44, 2.141e-06
1024, End, 45, 2.319e-06
1024, End, 46, 2.226e-06
1024, End, 47, 2.259e-06
1024, End, 48, 2.068e-06
1024, End, 49, 2.069e-06
1024, End, 50, 2.123e-06
1024, End, 51, 2.05e-06
1024, End, 52, 2.201e-06
1024, End, 53, 2.217e-06
1024, End, 54, 2.126e-06
1024, End, 55, 2.498e-06
1024, End, 56, 2.308e-06
1024, End, 57, 2.13e-06
1024, End, 58, 2.174e-06
1024, End, 59, 2.346e-06
1024, End, 60, 2.14e-06
1024, End, 61, 2.31e-06
1024, End, 62, 2.248e-06
1024, End, 63, 2.388e-06
1024, End, 64, 2.23e-06
1024, End, 65, 1.941e-06
1024, End, 66, 2.016e-06
1024, End, 67, 2.074e-06
1024, End, 68, 2.137e-06
1024, End, 69, 2.134e-06
1024, End, 70, 2.143e-06
1024, End, 71, 1.939e-06
1024, End, 72, 2.085e-06
1024, End, 73, 2.23e-06
1024, End, 74, 2.123e-06
1024, End, 75, 2.316e-06
1024, End, 76, 2.063e-06
1024, End, 77, 2.201e-06
1024, End, 78, 2.293e-06
1024, End, 79, 2.105e-06
1024, End, 80, 2.038e-06
1024, End, 81, 2.012e-06
1024, End, 82, 1.986e-06
1024, End, 83, 2.229e-06
1024, End, 84, 2.139e-06
1024, End, 85, 2.196e-06
1024, End, 86, 2.149e-06
1024, End, 87, 2.295e-06
1024, End, 88, 2.272e-06
1024, End, 89, 2.283e-06
1024, End, 90, 2.179e-06
1024, End, 91, 2.216e-06
1024, End, 92, 2.06e-06
1024, End, 93, 2.189e-06
1024, End, 94, 2.227e-06
1024, End, 95, 2.304e-06
1024, End, 96, 2.161e-06
1024, End, 97, 2.08e-06
1024, End, 98, 2.067e-06
1024, End, 99, 1.981e-06
1024, End, 100, 1.938e-06
2048, End, 1, 3.93e-06
2048, End, 2, 4.147e-06
2048, End, 3, 3.708e-06
2048, End, 4, 4.101e-06
2048, End, 5, 3.697e-06
2048, End, 6, 3.978e-06
2048, End, 7, 3.585e-06
2048, End, 8, 4.045e-06
2048, End, 9, 3.988e-06
2048, End, 10, 3.78e-06
2048, End, 11, 3.505e-06
2048, End, 12, 3.66e-06
2048, End, 13, 3.609e-06
2048, End, 14, 4.048e-06
2048, End, 15, 3.758e-06
2048, End, 16, 4.293e-06
2048, End, 17, 3.51e-06
2048, End, 18, 3.785e-06
2048, End, 19, 3.502e-06
2048, End, 20, 3.726e-06
2048, End, 21, 3.524e-06
2048, End, 22, 3.959e-06
2048, End, 23, 3.901e-06
2048, End, 24, 3.988e-06
2048, End, 25, 4.087e-06
2048, End, 26, 3.729e-06
2048, End, 27, 4.084e-06
2048, End, 28, 3.706e-06
2048, End, 29, 3.921e-06
2048, End, 30, 3.641e-06
2048, End, 31, 3.815e-06
2048, End, 32, 3.489e-06
2048, End, 33, 3.856e-06
2048, End, 34, 4.229e-06
2048, End, 35, 3.59e-06
2048, End, 36, 4.191e-06
2048, End, 37, 5.247e-06
2048, End, 38, 4.273e-06
2048, End, 39, 3.793e-06
2048, End, 40, 4.106e-06
2048, End, 41, 3.854e-06
2048, End, 42, 4.187e-06
2048, End, 43, 3.59e-06
2048, End, 44, 3.876e-06
2048, End, 45, 4.263e-06
2048, End, 46, 3.825e-06
2048, End, 47, 4.178e-06
2048, End, 48, 3.675e-06
2048, End, 49, 3.91e-06
2048, End, 50, 3.489e-06
2048, End, 51, 3.796e-06
2048, End, 52, 3.515e-06
2048, End, 53, 3.847e-06
2048, End, 54, 3.441e-06
2048, End, 55, 3.79e-06
2048, End, 56, 3.76e-06
2048, End, 57, 4.093e-06
2048, End, 58, 3.785e-06
2048, End, 59, 4.145e-06
2048, End, 60, 3.609e-06
2048, End, 61, 4.019e-06
2048, End, 62, 3.489e-06
2048, End, 63, 3.822e-06
2048, End, 64, 3.532e-06
2048, End, 65, 3.94e-06
2048, End, 66, 3.465e-06
2048, End, 67, 3.889e-06
2048, End, 68, 4.224e-06
2048, End, 69, 3.623e-06
2048, End, 70, 4.101e-06
2048, End, 71, 3.673e-06
2048, End, 72, 3.783e-06
2048, End, 73, 3.504e-06
2048, End, 74, 3.873e-06
2048, End, 75, 3.4e-06
2048, End, 76, 3.657e-06
2048, End, 77, 3.467e-06
2048, End, 78, 3.641e-06
2048, End, 79, 3.633e-06
2048, End, 80, 4.144e-06
2048, End, 81, 3.603e-06
2048, End, 82, 3.961e-06
2048, End, 83, 3.475e-06
2048, End, 84, 3.692e-06
2048, End, 85, 3.395e-06
2048, End, 86, 3.82e-06
2048, End, 87, 3.465e-06
2048, End, 88, 3.82e-06
2048, End, 89, 3.83e-06
2048, End, 90, 3.673e-06
2048, End, 91, 3.917e-06
2048, End, 92, 3.609e-06
2048, End, 93, 3.977e-06
2048, End, 94, 3.417e-06
2048, End, 95, 3.876e-06
2048, End, 96, 3.55e-06
2048, End, 97, 3.705e-06
2048, End, 98, 3.411e-06
2048, End, 99, 3.411e-06
2048, End, 100, 4.053e-06
4096, End, 1, 7.065e-06
4096, End, 2, 7.501e-06
4096, End, 3, 6.386e-06
4096, End, 4, 6.975e-06
4096, End, 5, 8.006e-06
4096, End, 6, 6.725e-06
4096, End, 7, 7.682e-06
4096, End, 8, 7.215e-06
4096, End, 9, 7.31e-06
4096, End, 10, 6.408e-06
4096, End, 11, 7.713e-06
4096, End, 12, 6.891e-06
4096, End, 13, 7.479e-06
4096, End, 14, 6.416e-06
4096, End, 15, 7.172e-06
4096, End, 16, 6.55e-06
4096, End, 17, 7.146e-06
4096, End, 18, 8.106e-06
4096, End, 19, 6.782e-06
4096, End, 20, 7.023e-06
4096, End, 21, 6.656e-06
4096, End, 22, 7.097e-06
4096, End, 23, 6.349e-06
4096, End, 24, 7.897e-06
4096, End, 25, 6.716e-06
4096, End, 26, 7.683e-06
4096, End, 27, 6.539e-06
4096, End, 28, 7.329e-06
4096, End, 29, 6.335e-06
4096, End, 30, 6.969e-06
4096, End, 31, 7.434e-06
4096, End, 32, 6.884e-06
4096, End, 33, 7.204e-06
4096, End, 34, 6.491e-06
4096, End, 35, 6.961e-06
4096, End, 36, 6.568e-06
4096, End, 37, 7.699e-06
4096, End, 38, 6.673e-06
4096, End, 39, 7.327e-06
4096, End, 40, 6.635e-06
4096, End, 41, 7.112e-06
4096, End, 42, 6.536e-06
4096, End, 43, 6.91e-06
4096, End, 44, 7.239e-06
4096, End, 45, 6.536e-06
4096, End, 46, 7.539e-06
4096, End, 47, 6.312e-06
4096, End, 48, 6.996e-06
4096, End, 49, 6.479e-06
4096, End, 50, 7.386e-06
4096, End, 51, 6.416e-06
4096, End, 52, 7.351e-06
4096, End, 53, 6.33e-06
4096, End, 54, 6.937e-06
4096, End, 55, 6.255e-06
4096, End, 56, 6.694e-06
4096, End, 57, 7.278e-06
4096, End, 58, 9.621e-06
4096, End, 59, 7.713e-06
4096, End, 60, 6.838e-06
4096, End, 61, 7.103e-06
4096, End, 62, 6.453e-06
4096, End, 63, 7.49e-06
4096, End, 64, 6.352e-06
4096, End, 65, 7.439e-06
4096, End, 66, 6.59e-06
4096, End, 67, 6.839e-06
4096, End, 68, 6.422e-06
4096, End, 69, 6.78e-06
4096, End, 70, 7.319e-06
4096, End, 71, 6.84e-06
4096, End, 72, 6.905e-06
4096, End, 73, 6.325e-06
4096, End, 74, 6.874e-06
4096, End, 75, 6.464e-06
4096, End, 76, 7.421e-06
4096, End, 77, 6.459e-06
4096, End, 78, 7.635e-06
4096, End, 79, 6.288e-06
4096, End, 80, 6.9e-06
4096, End, 81, 6.375e-06
4096, End, 82, 6.536e-06
4096, End, 83, 7.116e-06
4096, End, 84, 6.763e-06
4096, End, 85, 6.974e-06
4096, End, 86, 6.178e-06
4096, End, 87, 7.445e-06
4096, End, 88, 6.531e-06
4096, End, 89, 7.487e-06
4096, End, 90, 6.33e-06
4096, End, 91, 7.564e-06
4096, End, 92, 6.28e-06
4096, End, 93, 7.031e-06
4096, End, 94, 6.478e-06
4096, End, 95, 6.622e-06
4096, End, 96, 7.504e-06
4096, End, 97, 6.75e-06
4096, End, 98, 6.961e-06
4096, End, 99, 6.298e-06
4096, End, 100, 7.231e-06
8192, End, 1, 1.4256e-05
8192, End, 2, 1.3929e-05
8192, End, 3, 1.3294e-05
8192, End, 4, 1.413e-05
8192, End, 5, 1.5237e-05
8192, End, 6, 1.428e-05
8192, End, 7, 1.3882e-05
8192, End, 8, 1.396e-05
8192, End, 9, 1.4416e-05
8192, End, 10, 1.3874e-05
8192, End, 11, 1.3465e-05
8192, End, 12, 1.4877e-05
8192, End, 13, 1.4421e-05
8192, End, 14, 1.3286e-05
8192, End, 15, 1.4386e-05
8192, End, 16, 1.4662e-05
8192, End, 17, 1.3984e-05
