JOBID=29167
Nodes=4 Procs=8 TasksPerNode=2 ThreadsPerTask=1 NREPS=1 /home/alvaro.pardo/dev-TFG-UPCXX/build/ping_pong/upcxx_ping_pong_rput_wait --repetitions 100 -m all -q --warmup-repetitions 200 --value 1000
Rank, Block size, Iterations, Timepoint, Index, Time
5, 1, 1000, End, 15, 9.6773e-05
5, 1, 1000, End, 16, 7.7987e-05
5, 1, 1000, End, 17, 7.8869e-05
5, 1, 1000, End, 18, 9.1007e-05
5, 1, 1000, End, 19, 8.7847e-05
5, 1, 1000, End, 20, 8.6024e-05
5, 1, 1000, End, 21, 8.3774e-05
5, 1, 1000, End, 22, 8.0332e-05
5, 1, 1000, End, 23, 7.7858e-05
5, 1, 1000, End, 24, 8.9532e-05
5, 1, 1000, End, 25, 9.0628e-05
5, 1, 1000, End, 26, 7.5533e-05
5, 1, 1000, End, 27, 8.1736e-05
5, 1, 1000, End, 28, 7.8792e-05
5, 1, 1000, End, 29, 7.8044e-05
5, 1, 1000, End, 30, 8.4884e-05
5, 1, 1000, End, 31, 7.9514e-05
5, 1, 1000, End, 32, 8.0476e-05
5, 1, 1000, End, 33, 8.02e-05
5, 1, 1000, End, 34, 8.4582e-05
5, 1, 1000, End, 35, 8.2192e-05
5, 1, 1000, End, 36, 7.7644e-05
5, 1, 1000, End, 37, 8.6609e-05
5, 1, 1000, End, 38, 8.2491e-05
5, 1, 1000, End, 39, 8.1809e-05
5, 1, 1000, End, 40, 7.4986e-05
5, 1, 1000, End, 41, 8.0945e-05
5, 1, 1000, End, 42, 8.2705e-05
5, 1, 1000, End, 43, 8.2424e-05
5, 1, 1000, End, 44, 7.8554e-05
5, 1, 1000, End, 45, 7.8599e-05
5, 1, 1000, End, 46, 8.8439e-05
5, 1, 1000, End, 47, 8.8697e-05
5, 1, 1000, End, 48, 9.6144e-05
5, 1, 1000, End, 49, 9.2464e-05
5, 1, 1000, End, 50, 7.9882e-05
5, 1, 1000, End, 51, 8.3018e-05
5, 1, 1000, End, 52, 7.4902e-05
5, 1, 1000, End, 53, 7.8551e-05
