JOBID=29165
Nodes=4 Procs=8 TasksPerNode=2 ThreadsPerTask=1 NREPS=1 /home/alvaro.pardo/dev-TFG-UPCXX/build/ping_pong/upcxx_ping_pong_rput_no_flag --repetitions 100 -m all -q --warmup-repetitions 200 --value 1000
Rank, Block size, Iterations, Timepoint, Index, Time
0, 1, 1000, End, 1, 0.000246079
0, 1, 1000, End, 2, 0.000250595
0, 1, 1000, End, 3, 0.000248195
0, 1, 1000, End, 4, 0.000246273
0, 1, 1000, End, 5, 0.000248168
0, 1, 1000, End, 6, 0.00024532
0, 1, 1000, End, 7, 0.000244023
0, 1, 1000, End, 8, 0.000248508
0, 1, 1000, End, 9, 0.000244516
0, 1, 1000, End, 10, 0.000245411
0, 1, 1000, End, 11, 0.000247389
0, 1, 1000, End, 12, 0.000244994
0, 1, 1000, End, 13, 0.000244734
0, 1, 1000, End, 14, 0.000247404
0, 1, 1000, End, 15, 0.000244742
0, 1, 1000, End, 16, 0.000245622
0, 1, 1000, End, 17, 0.000247279
0, 1, 1000, End, 18, 0.000244219
0, 1, 1000, End, 19, 0.000244488
0, 1, 1000, End, 20, 0.000255245
0, 1, 1000, End, 21, 0.00024546
0, 1, 1000, End, 22, 0.000245042
0, 1, 1000, End, 23, 0.000248273
0, 1, 1000, End, 24, 0.000244416
0, 1, 1000, End, 25, 0.000245658
0, 1, 1000, End, 26, 0.000246704
0, 1, 1000, End, 27, 0.00024614
0, 1, 1000, End, 28, 0.000247385
0, 1, 1000, End, 29, 0.000244703
0, 1, 1000, End, 30, 0.000244633
0, 1, 1000, End, 31, 0.000248393
0, 1, 1000, End, 32, 0.000245308
0, 1, 1000, End, 33, 0.000244671
0, 1, 1000, End, 34, 0.000248482
0, 1, 1000, End, 35, 0.000245832
0, 1, 1000, End, 36, 0.000250201
0, 1, 1000, End, 37, 0.000245019
0, 1, 1000, End, 38, 0.000244479
0, 1, 1000, End, 39, 0.000247887
0, 1, 1000, End, 40, 0.000244368
0, 1, 1000, End, 41, 0.000244846
0, 1, 1000, End, 42, 0.000250414
0, 1, 1000, End, 43, 0.000245781
0, 1, 1000, End, 44, 0.000244708
0, 1, 1000, End, 45, 0.000256655
0, 1, 1000, End, 46, 0.000245694
0, 1, 1000, End, 47, 0.000245042
0, 1, 1000, End, 48, 0.000248215
0, 1, 1000, End, 49, 0.000245138
0, 1, 1000, End, 50, 0.000244505
0, 1, 1000, End, 51, 0.000248586
0, 1, 1000, End, 52, 0.000244292
0, 1, 1000, End, 53, 0.000245176
0, 1, 1000, End, 54, 0.000272778
0, 1, 1000, End, 55, 0.000245255
0, 1, 1000, End, 56, 0.000245236
0, 1, 1000, End, 57, 0.00024506
0, 1, 1000, End, 58, 0.000246819
0, 1, 1000, End, 59, 0.000245187
0, 1, 1000, End, 60, 0.000244379
0, 1, 1000, End, 61, 0.000244501
0, 1, 1000, End, 62, 0.000244042
0, 1, 1000, End, 63, 0.000244797
0, 1, 1000, End, 64, 0.000247628
