JOBID=29162
Nodes=4 Procs=8 TasksPerNode=2 ThreadsPerTask=1 NREPS=1 /home/alvaro.pardo/dev-TFG-UPCXX/build/ping_pong/upcxx_ping_pong_rput --repetitions 100 -m all -q --warmup-repetitions 200 --value 1000
Rank, Block size, Iterations, Timepoint, Index, Time
1, 1, 1000, End, 7, 0.00103922
1, 1, 1000, End, 8, 0.00104273
1, 1, 1000, End, 9, 0.00103344
1, 1, 1000, End, 10, 0.00104125
1, 1, 1000, End, 11, 0.00103643
1, 1, 1000, End, 12, 0.00104172
1, 1, 1000, End, 13, 0.00104141
1, 1, 1000, End, 14, 0.00103893
1, 1, 1000, End, 15, 0.00104042
1, 1, 1000, End, 16, 0.00103163
1, 1, 1000, End, 17, 0.00137678
1, 1, 1000, End, 18, 0.00103119
1, 1, 1000, End, 19, 0.00103606
1, 1, 1000, End, 20, 0.00103785
1, 1, 1000, End, 21, 0.00103996
1, 1, 1000, End, 22, 0.0010352
1, 1, 1000, End, 23, 0.00103516
1, 1, 1000, End, 24, 0.00103849
1, 1, 1000, End, 25, 0.00103686
1, 1, 1000, End, 26, 0.0010345
1, 1, 1000, End, 27, 0.00104267
1, 1, 1000, End, 28, 0.0010347
1, 1, 1000, End, 29, 0.00103784
1, 1, 1000, End, 30, 0.00103896
1, 1, 1000, End, 31, 0.00102848
1, 1, 1000, End, 32, 0.00103688
1, 1, 1000, End, 33, 0.0010423
1, 1, 1000, End, 34, 0.00103679
1, 1, 1000, End, 35, 0.00103812
1, 1, 1000, End, 36, 0.00104202
1, 1, 1000, End, 37, 0.00104011
1, 1, 1000, End, 38, 0.001042
1, 1, 1000, End, 39, 0.00103777
1, 1, 1000, End, 40, 0.00103578
1, 1, 1000, End, 41, 0.00103696
1, 1, 1000, End, 42, 0.00103062
1, 1, 1000, End, 43, 0.00103811
1, 1, 1000, End, 44, 0.00103844
1, 1, 1000, End, 45, 0.00103257
1, 1, 1000, End, 46, 0.00103288
1, 1, 1000, End, 47, 0.00103964
1, 1, 1000, End, 48, 0.00104162
1, 1, 1000, End, 49, 0.00103977
1, 1, 1000, End, 50, 0.00103793
1, 1, 1000, End, 51, 0.00103535
1, 1, 1000, End, 52, 0.00103615
1, 1, 1000, End, 53, 0.00102934
1, 1, 1000, End, 54, 0.00104316
1, 1, 1000, End, 55, 0.00103768
